LOCATION,BEDROOMS,BATHROOMS,SIZE_SQM,PRICE_KSH,SATELLITE_TOWN
Lavington,4,2,183.36182229394282,58188187.0,0
Athi River,2,3,88.63312700602974,24084103.0,1
Thika,3,4,117.45308825929465,26137306.0,1
Rongai,3,3,150.40868385978294,22864420.0,1
Kileleshwa,1,2,152.71550898156715,37573612.0,0
Ngong,1,4,173.2171564483903,37977512.0,1
Kilimani,4,1,132.66748661068002,59336575.0,0
Ruiru,2,1,94.90506508321013,18156371.0,1
Ruiru,1,3,99.01807527847498,12875997.0,1
South B,2,1,121.54033891245672,34596299.0,0
Rongai,2,1,134.975548564463,29171249.0,1
Athi River,1,1,111.16970112909382,20660670.0,1
Thika,2,2,121.15220525793283,28973343.0,1
Kitengela,1,3,28.964768365673677,20186239.0,1
Parklands,2,2,160.0413170672807,39664895.0,0
Kitengela,4,1,130.8667373333658,34010969.0,1
Ruiru,5,2,180.11222481246529,30835071.0,1
Kilimani,3,4,120.0096304444251,42891426.0,0
Ngong,1,3,20.0,20979618.0,1
Thika,4,2,98.4932286415995,25761875.0,1
Ruiru,2,4,108.004204612895,36478629.0,1
Westlands,1,3,164.57419832601593,56629318.0,0
Rongai,4,1,20.0,24766780.0,1
Westlands,3,1,122.4707710169361,50122318.0,0
Athi River,3,1,150.82051294759836,32946829.0,1
South B,3,3,80.31072688310883,31353061.0,0
Ruiru,1,1,124.47768058901084,27176654.0,1
Kileleshwa,1,2,82.37780945100933,30724904.0,0
Athi River,3,1,76.22562400677657,29365311.0,1
Ngong,1,4,95.49480899212098,23569369.0,1
Kitengela,2,2,77.35848045197935,33331618.0,1
South B,3,4,161.01709871617996,55517424.0,0
Westlands,3,4,75.90288738987734,55668068.0,0
Kitengela,2,1,65.82539957712436,23610012.0,1
Athi River,3,2,226.075720010372,25786099.0,1
Rongai,3,1,177.64440070944212,33517981.0,1
Kilimani,3,4,20.0,42203304.0,0
Ngong,1,2,74.11390260884798,23487575.0,1
Kitengela,2,1,134.54777830336263,35973928.0,1
Ruiru,2,1,139.4253040338896,23359232.0,1
Kilimani,1,2,30.570428055786394,30998537.0,0
Rongai,2,4,189.51392956933933,26176503.0,1
Kilimani,1,2,169.51346515089756,52362488.0,0
Ruiru,2,3,148.91409792242032,31602422.0,1
Kileleshwa,4,2,201.40370944272726,39459002.0,0
Karen,1,1,147.13739955425507,62005984.0,0
Athi River,3,4,146.91485275511084,21156010.0,1
Ngong,3,1,213.46075630933456,25950047.0,1
Kileleshwa,1,4,186.0731748436625,41815259.0,0
Syokimau,4,2,69.50955246530813,25323633.0,1
Syokimau,2,1,157.99171072031493,35220871.0,1
Rongai,2,2,80.14392810248508,23267673.0,1
Lavington,3,4,150.24927305701667,67672476.0,0
Westlands,2,4,148.59681042118888,47936736.0,0
Athi River,3,1,36.991961252640834,21803364.0,1
Westlands,1,1,112.68926332133789,58544610.0,0
Kitengela,3,2,135.91542141482412,27781236.0,1
Kileleshwa,2,2,93.82258854035058,51550880.0,0
Ruiru,3,3,138.88259654344557,32628973.0,1
Ruiru,1,1,168.35386662006414,14780819.0,1
Syokimau,3,4,118.16441614615466,36334270.0,1
Ruiru,3,2,133.47596860249558,34499340.0,1
Thika,2,3,203.0054447133585,33506326.0,1
Ruiru,3,2,148.39179499351357,18484451.0,1
Westlands,2,2,132.04945738046843,43025284.0,0
Ngong,4,4,62.51523722151836,22167430.0,1
Kileleshwa,2,2,160.2615606833309,35777234.0,0
Ruiru,3,3,139.8089969635163,39764465.0,1
Athi River,3,4,197.02436602208448,30279784.0,1
Ruiru,2,2,122.81271259819867,26942178.0,1
Westlands,1,2,20.0,47192070.0,0
Ruiru,2,1,20.0,24504927.0,1
Parklands,3,1,164.140845825584,14222361.0,0
Syokimau,1,1,85.78838413811081,21584853.0,1
Athi River,2,1,146.20606506662983,18876124.0,1
Syokimau,3,1,126.85395867014137,32231940.0,1
Kilimani,2,2,109.98961993836475,40986146.0,0
Ruiru,3,2,114.2183228647066,28297735.0,1
Thika,1,2,68.07662969728639,11629730.0,1
Kilimani,1,1,119.05333866601976,39821856.0,0
Kileleshwa,3,1,84.93039403233608,49834055.0,0
Kileleshwa,1,2,97.66460879245771,49203075.0,0
Ruiru,2,2,100.58105731745033,29771319.0,1
Embakasi,4,2,106.39840380607684,22954586.0,0
Westlands,2,2,175.3304073904252,64805490.0,0
Kitengela,5,3,112.2125502477184,34470659.0,1
Kilimani,5,2,181.42214019540592,50362393.0,0
South B,2,2,212.27129707958892,22974790.0,0
Kilimani,1,4,171.29667906336897,53659553.0,0
Ruiru,3,3,152.06811210411067,26538160.0,1
Thika,2,2,139.60993256901122,26709975.0,1
Athi River,1,2,171.9215225430042,26453038.0,1
Ruiru,3,1,125.36164431577437,37619416.0,1
Ruiru,1,2,179.07419075743192,27740278.0,1
Ruiru,4,4,156.84634831738106,31746067.0,1
Kileleshwa,1,2,98.40957235317673,50550710.0,0
Kileleshwa,1,4,173.75105280616836,36633795.0,0
Kitengela,1,2,125.48880035865412,28809318.0,1
Kileleshwa,5,4,113.63207954326104,43386848.0,0
Kileleshwa,3,2,91.42805037606077,32836241.0,0
Athi River,3,1,129.96113087247434,27004325.0,1
South B,2,2,179.78775692477902,42106537.0,0
Syokimau,2,1,173.33640033558225,38969615.0,1
Westlands,1,1,141.2036278475374,62882462.0,0
Westlands,2,3,155.9786184435021,47804190.0,0
South B,2,1,196.3018074913535,30348506.0,0
Kileleshwa,3,3,111.00202252974833,39369500.0,0
Kilimani,2,1,53.07479978818763,31047011.0,0
Syokimau,4,1,198.06779113071434,33385886.0,1
Syokimau,1,4,88.21330487815689,23208443.0,1
Syokimau,5,2,78.57971259936572,34856343.0,1
Kileleshwa,1,2,20.0,19279047.0,0
Westlands,2,2,154.2769831898578,43273032.0,0
South B,2,2,22.712842526866723,24907953.0,0
Kileleshwa,2,4,74.9844715384958,47949275.0,0
Athi River,2,2,155.29420767090352,20802365.0,1
Athi River,2,2,163.31527514450232,28397227.0,1
Syokimau,2,3,80.89775110690599,25377469.0,1
Ruiru,3,1,111.95080038045569,33958925.0,1
Kileleshwa,3,2,67.64432841563081,44634835.0,0
Syokimau,3,4,87.09619273132904,28530253.0,1
Rongai,1,2,135.97291560917444,20714048.0,1
Parklands,3,3,89.90119927221254,24548618.0,0
Kilimani,2,2,105.34709758945985,45405503.0,0
Kilimani,2,3,32.11759910294599,43807983.0,0
Parklands,2,4,187.97736988836823,29044347.0,0
Thika,2,1,150.60399559026393,19230908.0,1
Karen,1,1,167.5743223102321,57648225.0,0
Kileleshwa,1,2,197.42551947701173,46313077.0,0
Syokimau,1,3,70.48722746725701,19264427.0,1
Athi River,3,1,98.49633101831859,22505718.0,1
Athi River,3,1,20.0,13603097.0,1
Ruiru,5,2,308.42537460613426,52193145.0,1
Westlands,3,4,111.02488108095743,37039177.0,0
Syokimau,1,2,182.32367399489473,32828114.0,1
Kileleshwa,4,2,45.71033133987247,40003834.0,0
Kitengela,4,1,179.78330553858058,40239769.0,1
South B,2,2,231.45545259897995,33302434.0,0
Ruiru,2,1,116.38315505832111,27147706.0,1
Rongai,5,1,59.34711020462392,16816467.0,1
Kilimani,2,4,111.67221594326784,26686010.0,0
Athi River,4,4,20.0,25743134.0,1
South B,1,1,117.72679793868949,20824249.0,0
Kilimani,1,1,169.25802835877974,42910636.0,0
Westlands,2,2,117.85454133758914,58781725.0,0
Ruiru,2,2,102.95162671866196,30052381.0,1
Kilimani,3,1,151.654086966722,40824607.0,0
Thika,5,2,156.24149081697317,20681909.0,1
Lavington,2,1,20.405666249689048,46302106.0,0
Ruiru,1,3,125.32937773672731,32683512.0,1
Kileleshwa,3,3,266.1591074537546,43211010.0,0
Ruiru,3,2,39.89902526111857,20559529.0,1
Thika,1,2,114.87487003001601,19908586.0,1
Westlands,2,4,236.50476732310216,61092955.0,0
Syokimau,3,4,186.25050939262053,40874678.0,1
Syokimau,3,1,89.19619915343631,21027975.0,1
Syokimau,2,1,132.36812277735623,20042718.0,1
Kileleshwa,2,2,119.8732992009106,60178670.0,0
Athi River,5,1,75.11569174069996,26289170.0,1
Kilimani,3,2,115.54487355041506,47567301.0,0
Kilimani,2,2,103.20203203160824,37187340.0,0
Karen,2,2,126.76493628460499,59662985.0,0
Thika,3,2,75.097009158538,27720064.0,1
Westlands,1,2,43.40290798532034,46288573.0,0
Kileleshwa,1,4,117.52315359645775,53085818.0,0
Kileleshwa,2,1,222.9070930907268,43129805.0,0
Kileleshwa,2,2,124.93217557576779,39078006.0,0
Kileleshwa,3,1,100.10437326410728,43426132.0,0
Westlands,1,1,165.2451483023099,54389765.0,0
Kitengela,3,2,110.50082324427729,28257097.0,1
Thika,2,1,232.08197549754658,21999308.0,1
Syokimau,1,1,119.76524944229529,28143859.0,1
Athi River,1,1,162.0298237894898,23685610.0,1
Kilimani,4,2,74.72373705640362,39538047.0,0
South B,4,3,150.18535520019975,38759439.0,0
Rongai,1,1,136.50560861662524,18839723.0,1
Ngong,3,2,116.60963252044752,20351401.0,1
Rongai,3,1,89.89453432981679,11443234.0,1
Parklands,5,2,81.71819006085752,56118000.0,0
Kitengela,2,2,136.94115983877916,29831008.0,1
Kileleshwa,3,2,157.7363465817884,43350259.0,0
Syokimau,1,4,112.37023222235212,22633136.0,1
Thika,2,4,137.23607574724755,10561133.0,1
Thika,5,1,117.72511931203383,24250214.0,1
Kitengela,2,3,125.91156149432327,30060401.0,1
Westlands,2,1,107.9733010393665,57518660.0,0
Ruiru,1,4,121.0783547620985,28836533.0,1
Lavington,3,1,281.8824274090456,58386932.0,0
Syokimau,3,2,138.6980579284455,38371559.0,1
Kitengela,2,1,158.71781750586257,26100294.0,1
Kileleshwa,5,1,146.28141631968583,56974492.0,0
Ruiru,1,3,104.23099060217643,22810823.0,1
Karen,2,4,197.63935279750007,47681529.0,0
Athi River,4,2,102.53017377441952,21670212.0,1
Ngong,2,3,183.30327293655307,22168820.0,1
Kitengela,2,3,99.94758011601307,28292373.0,1
Syokimau,2,1,62.40164885135754,21388516.0,1
Kileleshwa,3,1,141.92377249417157,34588964.0,0
Athi River,1,1,53.7198986338736,23067486.0,1
Ruiru,4,2,152.13841350099656,33680147.0,1
Ruiru,3,1,48.350480634521006,29714605.0,1
Syokimau,1,1,100.85951817162879,28161639.0,1
Parklands,3,1,34.09621820851551,30751558.0,0
Westlands,2,1,289.45002056416376,58347260.0,0
Rongai,2,4,20.76242642302114,19514580.0,1
Kileleshwa,3,1,120.58882442378426,34711180.0,0
Ruiru,5,2,188.59825645980084,27213022.0,1
Westlands,1,2,182.18315451522153,43719008.0,0
Ruiru,2,2,171.08052733038824,41591868.0,1
Kitengela,2,1,100.96629670671146,22980606.0,1
Westlands,2,2,201.06533678022012,66134789.0,0
Kitengela,2,1,174.80346544813096,26046296.0,1
Lavington,1,2,132.7379770596286,54338552.0,0
Kilimani,3,1,134.43484546359554,54564689.0,0
Thika,2,2,101.76464114307765,27486958.0,1
Ruiru,1,2,65.4208784500177,24537290.0,1
Athi River,3,2,194.229058528723,38533902.0,1
Kileleshwa,3,2,198.7324796160919,49950520.0,0
Kilimani,2,2,66.95345153820472,55517765.0,0
Kilimani,2,3,110.77289009122849,29432822.0,0
Westlands,3,1,111.39460701246426,53557450.0,0
Kilimani,2,3,118.04064577558141,46389728.0,0
Athi River,1,3,123.8576927152549,19255113.0,1
Karen,3,2,176.8116876987708,65103240.0,0
Ngong,1,1,75.16696149079539,14923008.0,1
Athi River,1,2,69.2191805092404,18218492.0,1
Kilimani,1,1,194.19718452857853,27734345.0,0
Kileleshwa,1,1,92.24131548712211,49992561.0,0
Ruiru,1,1,44.21787878537603,20705464.0,1
Kileleshwa,5,1,90.8922034740078,63132522.0,0
Kitengela,2,2,100.19683588535995,29026171.0,1
Kitengela,1,3,213.29776366354588,31778635.0,1
Ruiru,1,1,175.48957274260422,24959422.0,1
Ruiru,4,4,188.85123699793454,26444036.0,1
Rongai,2,4,169.19841854080715,29227478.0,1
Ngong,2,4,176.77462029691884,27440559.0,1
Ruiru,4,3,78.7150724051809,20453048.0,1
Lavington,2,2,108.08387067879094,32326475.0,0
South B,2,1,60.60508121858707,25080490.0,0
Ruiru,1,2,107.370718167778,33925493.0,1
Ruiru,2,2,161.04629945608445,41912484.0,1
Kitengela,2,3,128.07499708873482,27486246.0,1
Parklands,3,4,198.6888491376177,45758080.0,0
Karen,2,2,51.51505246636685,47173821.0,0
Kilimani,2,2,150.01430104189438,36996764.0,0
Ruiru,1,1,45.101831887840916,27738520.0,1
Kitengela,1,1,125.65058815041854,34068921.0,1
Kitengela,2,2,164.42000535338872,23178364.0,1
Kilimani,4,2,107.12984599054684,45588472.0,0
Rongai,2,3,153.06759624521735,23345261.0,1
Athi River,3,2,62.416059910023954,21635526.0,1
Rongai,2,4,20.178601308217026,23517499.0,1
Rongai,1,2,153.42177734926818,17828781.0,1
Thika,1,3,224.64061404454395,30319261.0,1
Ruiru,2,1,60.23730358980647,27509136.0,1
Syokimau,1,3,193.3316508064077,29308939.0,1
Kilimani,1,2,122.60540452898466,50244614.0,0
Athi River,3,1,39.858508698415434,23157149.0,1
Kilimani,1,1,52.10968191887025,48624775.0,0
Athi River,2,4,120.947086401639,17421911.0,1
Kileleshwa,2,1,95.73226272455378,37011295.0,0
Kilimani,2,2,41.22522139450565,39485876.0,0
Kilimani,2,2,20.0,18156782.0,0
Westlands,2,2,69.19684032440964,36369203.0,0
Athi River,2,3,131.62854049986709,21418821.0,1
Thika,3,2,119.61595484381172,30313006.0,1
Kitengela,4,2,89.9257225499953,23609172.0,1
Kilimani,1,4,132.11323165748897,36052894.0,0
Kilimani,1,3,182.40160319176124,53078833.0,0
Westlands,4,3,143.64759062604887,35973511.0,0
Kilimani,2,2,112.72147971662515,25559882.0,0
Karen,2,1,175.68432039964134,52677668.0,0
Kileleshwa,2,2,62.408981867022305,27083002.0,0
Ruiru,1,3,106.5048276266789,17826115.0,1
Kilimani,2,1,107.93472386397791,48373767.0,0
Kileleshwa,2,1,45.78280449342928,43822002.0,0
Kitengela,1,1,94.80755026293853,26907077.0,1
Syokimau,2,2,20.0,28100372.0,1
Kileleshwa,3,3,234.7306828597772,60210137.0,0
Westlands,2,1,63.75517269382122,26524796.0,0
Ruiru,1,2,215.1668478852787,32984086.0,1
Kileleshwa,2,4,122.28507034316955,36759364.0,0
Kileleshwa,3,1,153.89184792935754,37588170.0,0
South B,3,2,90.67201209894411,37848186.0,0
Syokimau,3,4,132.47578151770045,19699177.0,1
Kitengela,1,4,159.02937839930615,17187589.0,1
Ruiru,3,1,159.87314486365094,34357647.0,1
Ruiru,3,1,166.48640340446144,33831454.0,1
Kitengela,1,1,97.90003739764941,24034774.0,1
Athi River,2,3,91.17841965051869,19412958.0,1
Athi River,2,3,24.34942048394379,23225141.0,1
Kilimani,3,2,151.3931406706162,53473981.0,0
Kitengela,1,2,184.94272267940656,28220527.0,1
Ruiru,2,1,216.95890079507578,24348893.0,1
Karen,4,2,138.31035807483048,52989822.0,0
Syokimau,3,2,74.01121362548585,31758469.0,1
Kitengela,4,3,20.0,30370517.0,1
Kilimani,5,2,182.50000398500103,48253509.0,0
Syokimau,1,2,20.0,20426406.0,1
Kilimani,3,1,99.563755335374,43039860.0,0
Ruiru,2,1,106.54159032338124,27774505.0,1
Kilimani,4,1,115.83269172893884,41353816.0,0
Athi River,2,1,122.14815600215042,10574310.0,1
Kileleshwa,5,2,128.2888533820545,56867507.0,0
Ruiru,3,1,20.0,31935038.0,1
Karen,3,1,120.8793545922076,48740944.0,0
Kileleshwa,1,3,20.0,27140091.0,0
Kitengela,1,2,163.9330843854597,25964629.0,1
Ruiru,3,2,86.69249065178327,25828305.0,1
Westlands,1,3,20.0,50961907.0,0
Ngong,3,2,71.14771935687745,24320282.0,1
Westlands,1,4,85.79547964892078,38530969.0,0
Kitengela,3,1,191.44197705330026,22878949.0,1
Kitengela,2,3,131.79826450501469,31193340.0,1
Syokimau,3,4,140.66669666103482,34194350.0,1
Athi River,3,3,190.87329805323606,36416286.0,1
Kileleshwa,2,1,114.23134272453063,32828287.0,0
Westlands,1,2,165.2512776619442,68059630.0,0
Thika,1,1,161.0316668359195,15989491.0,1
Kitengela,2,2,42.811830385835265,25282788.0,1
Rongai,2,3,208.37901465778975,17565283.0,1
Rongai,3,2,34.78189319575833,17881910.0,1
Rongai,2,2,175.0419989686709,35104228.0,1
Kitengela,2,2,28.97561778566204,25015130.0,1
Ruiru,2,2,156.0742072891004,25657075.0,1
Ngong,1,3,231.71489268901036,26067592.0,1
Kitengela,2,3,107.22128060698732,25871440.0,1
Kilimani,5,1,104.61866142881122,52639018.0,0
Rongai,4,2,156.62639995901094,36048257.0,1
Karen,2,1,100.23621264224742,48174652.0,0
Kitengela,2,2,229.0967222245693,21315149.0,1
Westlands,3,4,131.53153496752174,52680060.0,0
Ruiru,2,3,100.78982950675646,23657238.0,1
Ngong,1,2,87.58286832625902,16187793.0,1
Lavington,1,1,64.02309178961876,45243315.0,0
Kileleshwa,2,1,82.33470079455063,37449472.0,0
Westlands,5,2,98.95959638048421,55663169.0,0
Karen,3,1,90.7416555900852,44370451.0,0
Ruiru,1,2,80.50948355177377,25815493.0,1
Kitengela,1,1,245.93047382114636,22684114.0,1
South B,3,2,58.19429541063061,27044407.0,0
Westlands,3,1,128.7979552587705,48465092.0,0
Syokimau,3,4,155.5512605856523,42173530.0,1
Westlands,3,3,157.80647973502397,60613775.0,0
Ruiru,1,2,116.48357545305169,30779981.0,1
Ngong,3,1,105.55784568916143,33083744.0,1
Ruiru,3,2,147.09284947437038,51366895.0,1
Embakasi,2,1,135.99129899869203,30047432.0,0
Kitengela,3,2,104.4624699139492,34314633.0,1
Ruiru,1,3,26.287285696534155,25029836.0,1
Kileleshwa,1,2,91.92457666000514,45685245.0,0
Ruiru,1,2,51.20699017755254,29888418.0,1
Ruiru,1,2,79.97042699602041,21527874.0,1
Westlands,2,4,121.99339431101757,44202615.0,0
Ruiru,2,4,141.52416863979698,29871769.0,1
Kitengela,2,2,226.82716507754438,30196146.0,1
Thika,2,2,87.75561726577118,23813886.0,1
Athi River,2,2,166.47753811650904,35863947.0,1
Athi River,1,1,138.35760146627018,22082814.0,1
Westlands,3,2,197.75986023838738,51073817.0,0
Kileleshwa,2,2,154.57372317573757,44218302.0,0
Athi River,2,1,59.49111436282102,20971116.0,1
Kitengela,4,1,20.0,14812772.0,1
Westlands,3,2,138.6757019800503,45466152.0,0
Ngong,4,3,88.29294012597656,30045991.0,1
Thika,2,2,61.181175242964166,27113735.0,1
Kitengela,1,2,43.945337728015346,15917777.0,1
Westlands,3,2,129.65852985522932,39162204.0,0
Thika,1,2,210.4624619588019,27186525.0,1
Syokimau,2,2,95.47965925763751,15659593.0,1
Ngong,1,2,155.41621866451933,23021859.0,1
Thika,3,1,113.86401898694444,16445909.0,1
Ngong,1,2,42.63707465379642,25007295.0,1
Kitengela,4,1,164.08868061062503,26403125.0,1
Kilimani,4,2,54.318477358357725,58166958.0,0
Athi River,2,4,121.29759783561389,30646935.0,1
Syokimau,3,1,99.50877509968169,24794605.0,1
Thika,3,2,173.5846460739415,22137832.0,1
Kilimani,3,2,56.5109404517588,40687161.0,0
Kilimani,2,3,143.4521944681176,44227177.0,0
Karen,3,2,69.61215555907795,56648422.0,0
Thika,2,3,89.3336872602729,18977413.0,1
Lavington,4,3,20.0,51717553.0,0
Thika,2,2,245.5259142970745,31882925.0,1
Syokimau,2,2,153.03341596957392,27633013.0,1
Athi River,3,2,73.95915084371013,20751971.0,1
Karen,3,3,52.52065870002036,50198568.0,0
Syokimau,2,1,90.26107482723957,22181344.0,1
Syokimau,1,2,163.0127720891671,28985499.0,1
Kilimani,2,2,20.0,39666421.0,0
Kitengela,5,2,111.50493484233971,31649428.0,1
Athi River,3,2,226.2385123477604,43049440.0,1
Kileleshwa,3,2,51.963219841931746,38062491.0,0
Kileleshwa,1,1,124.82310232581929,47725931.0,0
Ruiru,2,2,252.19858891546545,35153212.0,1
Kileleshwa,3,2,157.92909778144636,42281014.0,0
Kileleshwa,3,4,127.55542922912731,41855914.0,0
Ruiru,1,1,150.39818729454015,26702012.0,1
Lavington,4,3,95.94807989941786,51527791.0,0
Kitengela,2,2,197.97787711820638,24162367.0,1
Kilimani,1,1,96.04019862598729,29197709.0,0
Westlands,2,3,20.0,49757817.0,0
Athi River,2,1,96.52181376357241,28105846.0,1
Ruiru,2,4,61.99592820739779,27693730.0,1
Rongai,1,3,103.12835926815424,22327645.0,1
Athi River,1,1,104.45495645516215,26209438.0,1
Ngong,3,1,191.84539198829444,34386009.0,1
Kileleshwa,1,2,161.71756359986313,48136729.0,0
Athi River,1,2,135.7959292545238,20114182.0,1
Kileleshwa,2,2,119.82327532004429,31998097.0,0
Parklands,2,2,56.468519468520334,33039449.0,0
Syokimau,3,2,20.0,24414817.0,1
Ruiru,2,1,126.78960068356699,26016680.0,1
Kileleshwa,3,3,167.67847221441951,28037278.0,0
Kilimani,3,3,113.49996700532465,60730490.0,0
Athi River,1,2,87.90874063279799,20695365.0,1
Kileleshwa,1,3,147.87012991285275,42306004.0,0
Syokimau,2,1,115.00006796253918,34657251.0,1
Kileleshwa,2,1,221.14465151843768,24456645.0,0
Athi River,3,2,193.96370052409708,27107739.0,1
Ngong,2,2,177.57048342139979,25720072.0,1
Thika,2,2,165.46404685259424,24506013.0,1
Thika,1,3,42.58995513291258,17983104.0,1
Kilimani,1,4,159.77962212315597,57365291.0,0
Kilimani,2,2,142.5795574587945,51207480.0,0
Athi River,2,3,156.3854837034698,31958036.0,1
Ruiru,2,1,149.55656920878315,28746205.0,1
Ruiru,1,1,147.16575527088395,19341334.0,1
Westlands,3,3,282.0519881729757,34227468.0,0
Kileleshwa,4,2,115.42885980288486,30382566.0,0
Westlands,2,2,176.18024284975982,55536833.0,0
Karen,2,2,91.7406113841598,52921165.0,0
Kileleshwa,5,2,167.43849503326032,45859737.0,0
Kitengela,2,1,176.3591934139473,26693632.0,1
Westlands,2,2,141.86556462812086,70248023.0,0
Athi River,1,1,220.15481654259,23815916.0,1
Ruiru,3,1,66.94343781837495,30643473.0,1
Karen,1,2,90.76674349990668,51057863.0,0
Karen,5,1,132.74280516140936,58416382.0,0
Ruiru,3,3,172.84841120905332,38471088.0,1
Lavington,3,1,130.765771277696,63382285.0,0
Embakasi,3,1,197.14554219063396,32711223.0,0
Rongai,2,2,80.29860774202083,25533808.0,1
Rongai,2,2,51.56529063068673,22075915.0,1
Kileleshwa,4,1,138.4877001921903,44991206.0,0
Syokimau,5,1,115.36918343317822,33586657.0,1
Westlands,2,4,152.5718232214932,43662007.0,0
Kilimani,4,2,118.35586254800977,44045491.0,0
Embakasi,2,2,99.59881256259257,24730712.0,0
Ruiru,2,2,115.50374569657659,31602093.0,1
Thika,2,1,121.73093368759109,23627933.0,1
Ngong,1,2,101.70112200910017,16723267.0,1
Rongai,1,2,107.81207722059432,18723308.0,1
Embakasi,1,3,95.78439978078539,9467985.0,0
Kileleshwa,2,1,171.3999071921644,39260987.0,0
Westlands,2,3,131.64126027034797,49955367.0,0
Ruiru,2,1,255.405148330126,32850788.0,1
Kilimani,5,1,129.6422730767077,68380542.0,0
Westlands,2,1,86.9485517802803,52791492.0,0
Ruiru,2,1,280.24052249178385,38726464.0,1
Ngong,1,4,144.81758266286013,16609695.0,1
Kitengela,1,2,179.407487213569,25467003.0,1
Ruiru,3,1,155.52617899214948,27329438.0,1
Athi River,2,4,157.3806617578649,22644784.0,1
Kileleshwa,3,3,152.13924308114846,37050900.0,0
Westlands,1,3,53.874926113436075,28212200.0,0
Thika,2,4,142.05174285368471,18697143.0,1
Syokimau,2,1,40.50832176898565,28225507.0,1
Thika,1,3,109.53822981524794,21348746.0,1
Westlands,1,2,76.46295260620276,40732797.0,0
Rongai,1,3,141.44821115092344,23546898.0,1
Syokimau,2,3,140.0475748402941,35773800.0,1
Kitengela,1,2,148.8687534459112,25965284.0,1
Syokimau,5,3,137.23779436494522,36967470.0,1
Rongai,2,1,83.59047949281607,18424065.0,1
Syokimau,1,2,104.33979063889922,22535129.0,1
Syokimau,1,1,175.2237696752691,31332745.0,1
Embakasi,2,4,184.071400637664,44393611.0,0
Thika,1,1,51.193014082407046,24509852.0,1
Ruiru,4,2,28.144342049241217,28368824.0,1
Athi River,5,2,76.38663700771727,28146745.0,1
Ruiru,1,4,182.71245492193503,36659721.0,1
Kileleshwa,2,2,192.89304181098206,51740279.0,0
Syokimau,1,3,64.51728717592971,12842041.0,1
Lavington,3,3,138.4385612241803,39004469.0,0
Lavington,2,2,230.06587998840524,56053990.0,0
